CustomerId,"이탈(1),유지(0)",이탈확률(%),실제이탈여부
15631871,0,3.45,0
15623146,0,10.95,0
15759499,0,0.8,0
15778936,0,11.97,0
15800890,0,8.96,0
15773039,0,11.6,0
15791268,0,1.83,0
15758067,0,41.05,1
15773437,0,5.9,0
15764405,0,34.36,0
15626679,0,22.41,0
15789874,1,91.75,1
15752405,1,66.82,1
15725478,0,1.05,0
15666200,0,2.96,0
15724076,0,3.82,0
15697310,1,52.8,0
15688880,0,17.08,0
15584453,0,37.83,0
15616525,0,5.57,0
15787035,0,21.4,0
15720463,1,51.43,1
15762977,0,30.75,0
15683657,0,1.84,0
15632575,1,93.04,1
15771270,0,4.83,0
15793331,1,91.53,1
15681075,0,19.95,0
15777591,0,10.23,1
15684921,0,12.99,0
15805764,0,0.81,0
15731569,0,5.35,0
15735078,0,4.73,0
15771086,0,1.35,0
15671591,0,5.41,0
15751022,0,4.88,0
15723886,0,20.51,0
15583548,0,3.88,0
15683339,0,10.59,0
15605339,0,4.41,0
15797197,0,6.91,0
15797900,0,15.47,0
15643330,0,1.73,0
15766166,0,13.95,1
15747649,0,7.32,1
15800251,1,61.13,1
15677371,0,43.69,1
15726032,1,92.51,1
15585892,0,0.9,0
15784320,1,75.33,0
15748673,0,0.81,0
15799384,0,1.08,0
15597909,0,11.48,0
15716276,0,43.04,1
15643942,0,8.56,0
15607713,0,8.93,0
15592312,0,15.12,0
15705676,0,2.36,0
15596979,0,4.57,0
15691840,0,1.79,0
15642324,1,96.11,1
15593954,0,3.14,0
15673074,0,19.69,0
15777892,0,15.09,0
15578738,0,0.78,0
15684419,0,4.6,0
15641359,0,3.83,0
15738267,0,1.8,0
15725429,0,5.22,0
15588580,0,6.86,0
15764343,1,94.35,1
15717984,0,1.73,0
15594762,0,4.54,0
15797747,0,1.1,0
15589324,0,2.31,0
15633666,0,9.22,0
15798868,0,4.23,0
15671387,0,16.75,0
15658982,0,1.55,0
15605059,0,7.03,0
15699340,0,2.1,0
15656613,0,11.15,1
15731166,0,19.55,1
15699335,0,5.14,0
15706647,0,1.93,0
15669410,0,4.27,0
15798868,0,6.93,0
15792525,0,45.71,0
15757577,0,33.89,1
15585590,0,2.04,0
15793029,0,1.6,0
15751554,0,2.02,0
15668032,0,12.54,1
15614834,1,84.89,0
15692228,0,4.24,0
15668894,0,8.8,0
15665766,0,13.04,0
15574795,0,29.81,1
15614782,0,7.62,0
15737489,0,8.26,0
15761497,0,0.98,0
15725039,0,12.7,0
15791533,0,1.65,0
15664543,0,2.07,0
15601351,0,20.44,0
15677955,1,84.89,0
15591135,0,6.31,0
15774250,0,40.14,1
15644896,0,3.29,0
15781530,0,8.67,0
15713479,0,23.38,0
15652999,0,29.25,1
15695103,0,0.82,0
15611644,0,8.44,0
15656813,0,2.78,0
15643819,0,9.65,0
15580145,0,10.99,1
15596550,0,1.8,0
15783856,0,47.25,1
15626806,0,9.52,0
15588537,0,0.96,0
15593976,0,18.5,0
15693382,0,1.4,0
15776051,0,4.73,0
15775042,0,15.86,0
15586676,1,52.14,1
15657214,0,2.04,0
15631054,0,19.09,0
15667934,0,1.02,0
15654574,0,28.02,1
15736299,0,1.79,0
15600392,0,33.9,0
15621546,1,55.78,0
15732674,0,0.96,0
15574068,0,28.38,1
15753591,0,18.92,0
15637954,0,19.58,1
15598892,1,92.58,1
15690182,0,8.42,0
15661380,0,8.67,0
15776850,0,26.7,0
15703019,0,1.91,0
15730397,0,22.93,0
15710928,0,10.71,0
15733297,0,19.89,0
15698028,0,12.91,0
15568006,0,1.39,0
15780654,0,3.94,0
15793693,0,8.87,0
15572626,0,19.82,0
15671609,0,3.2,0
15670602,0,10.03,0
15637235,0,39.38,0
15792726,1,90.58,1
15790958,0,5.96,0
15775663,0,4.99,0
15636684,1,62.2,1
15771054,0,10.62,0
15733261,0,2.78,0
15773591,0,14.71,0
15611189,0,1.81,0
15650889,0,35.72,1
15633283,0,24.91,0
15752912,0,34.94,0
15631310,1,78.58,1
15683560,0,7.22,0
15639278,0,2.3,0
15767757,0,4.76,0
15793331,0,0.76,0
15793842,0,1.65,0
15583599,0,1.76,0
15788556,0,6.06,0
15722122,0,2.85,0
15664668,0,12.07,0
15776936,0,35.33,1
15613180,0,13.56,0
15632551,0,3.96,1
15740160,0,1.39,0
15774921,0,7.08,0
15691807,0,21.88,0
15654574,1,93.19,1
15666047,0,8.34,0
15610271,0,1.24,0
15593834,0,10.15,0
15712403,1,56.52,1
15600992,0,1.71,0
15608845,0,42.64,1
15732616,0,4.01,0
15614187,0,6.95,0
15783589,0,15.9,1
15795932,0,11.48,0
15656029,0,1.78,0
15780779,0,2.15,0
15770185,0,10.31,0
15764073,0,25.77,1
15684921,0,16.64,1
15706811,1,92.53,1
15769947,0,1.22,0
15692060,0,9.81,0
15798849,0,1.71,0
15643826,0,17.89,1
15586517,0,22.62,0
15641582,0,4.5,0
15764343,0,19.17,0
15621021,0,0.94,0
15773893,1,52.61,0
15603741,0,19.69,0
15629299,0,2.34,0
15774551,0,3.83,0
15747043,0,23.16,0
15783025,0,15.05,0
15707553,1,84.12,1
15784761,0,1.3,0
15682534,0,1.14,0
15724443,0,3.62,0
15793854,0,14.18,0
15772632,0,6.59,0
15791854,0,3.08,0
15764708,0,1.43,0
15782454,0,1.91,0
15589475,1,91.68,1
15670552,0,6.34,1
15690772,0,26.52,0
15709531,0,33.3,1
15671334,0,30.81,1
15796414,0,0.78,0
15679642,0,37.43,1
15656829,0,1.74,0
15690546,0,9.03,0
15747649,0,8.03,0
15675888,0,5.65,0
15643826,0,3.56,0
15642937,0,3.04,0
15607986,1,52.84,1
15565796,1,73.41,1
15665943,1,79.42,1
15702298,1,82.88,1
15672930,0,2.12,0
15778155,0,33.92,0
15643683,0,16.13,0
15756804,1,53.81,1
15684865,0,12.18,0
15692926,0,1.37,0
15582090,1,70.54,1
15616152,1,67.86,1
15602811,0,2.43,0
15783526,0,1.64,0
15729668,0,10.17,0
15573798,0,10.42,0
15639357,0,3.3,0
15762928,0,0.76,0
15648721,0,31.55,1
15574868,0,7.1,0
15628674,0,3.44,0
15732672,1,69.13,1
15632265,0,2.3,0
15641694,1,57.65,0
15785920,0,26.24,0
15807555,0,4.59,0
15771543,1,60.53,0
15804586,0,3.77,0
15610403,0,35.28,1
15772601,0,6.96,0
15647896,0,3.77,0
15587562,0,1.23,0
15624471,1,59.36,1
15758056,1,96.07,1
15677828,0,23.54,0
15730273,0,7.89,0
15650034,0,19.56,1
15567834,0,49.85,0
15745012,0,15.54,0
15645621,0,1.41,0
15651554,0,19.02,0
15668059,0,5.04,0
15742269,1,75.47,1
15796413,0,42.69,0
15692226,0,5.97,0
15768387,0,3.15,0
15672930,0,1.64,0
15748481,0,6.65,0
15681316,1,95.46,1
15783541,0,20.02,1
15692488,0,28.44,0
15644896,0,8.22,0
15791501,0,4.78,0
15692575,1,50.96,1
15673327,0,9.89,0
15726487,0,4.52,0
15641733,0,4.84,0
15675888,1,51.74,0
15586425,1,85.56,1
15731751,0,11.53,0
15793856,0,3.35,0
15739160,0,20.96,0
15665579,0,18.2,0
15583090,0,32.24,0
15610165,0,2.94,0
15607537,0,13.01,0
15729238,0,7.61,0
15665766,0,5.03,0
15575694,0,7.05,0
15703437,0,27.37,0
15790630,0,14.37,0
15771570,0,9.89,0
15729975,0,35.74,0
15662291,1,94.84,1
15621815,0,1.19,0
15681420,0,4.68,0
15703068,0,1.76,0
15798532,0,3.04,0
15710404,0,3.16,1
15633877,0,7.98,0
15617052,0,32.06,1
15696733,0,7.9,1
15793325,0,2.11,0
15770525,0,40.24,0
15587535,1,86.76,1
15650889,0,1.07,0
15777904,0,3.83,1
15691817,0,0.83,0
15763063,0,12.17,0
15597913,0,6.49,0
15702416,0,27.16,0
15631162,0,26.71,0
15809309,1,76.08,0
15758031,0,2.69,0
15701206,1,69.01,1
15669987,0,1.18,0
15574778,0,0.68,0
15711521,0,16.01,0
15670943,1,72.72,0
15694453,0,12.04,1
15686743,1,64.72,0
15743490,1,80.0,0
15680243,1,95.27,1
15761713,0,13.63,0
15744041,0,3.75,0
15687431,0,7.69,0
15779207,0,0.71,0
15731781,0,4.81,0
15591550,0,43.24,0
15578977,0,1.19,0
15642710,0,4.79,0
15625641,0,11.88,0
15583073,0,13.18,0
15682757,0,15.27,1
15607170,0,2.85,0
15591577,0,9.93,0
15800890,0,1.75,0
15774536,0,25.36,1
15685654,0,2.97,0
15650437,0,2.02,0
15745804,0,0.77,0
15742442,0,47.57,1
15790630,0,4.93,0
15687540,0,3.86,0
15654067,0,27.3,1
15749807,0,26.68,1
15669945,0,1.11,0
15809509,0,1.35,0
15792650,0,4.77,0
15626141,0,1.3,0
15755223,0,31.03,0
15806467,0,34.64,0
15650864,0,10.93,1
15799790,0,6.52,0
15682547,0,1.6,0
15750055,0,3.03,0
15701160,1,81.64,1
15799357,0,6.62,0
15673539,0,2.72,0
15589589,0,0.89,0
15756570,1,97.02,1
15791321,0,7.63,1
15750156,0,25.7,0
15594576,0,23.75,0
15716347,0,1.65,0
15571244,0,3.98,0
15680243,0,16.32,0
15809309,0,10.45,0
15638607,0,37.27,0
15713350,0,1.82,0
15682929,1,85.39,1
15590820,0,0.81,0
15700714,0,17.56,0
15775294,0,1.36,0
15571944,0,5.51,0
15664754,0,35.74,0
15569976,0,2.96,0
15801351,0,3.68,0
15621064,0,11.38,0
15672640,0,2.67,0
15748360,0,1.62,0
15725355,1,54.65,0
15599152,0,4.86,0
15751185,0,8.9,1
15771873,0,3.12,0
15806447,0,5.2,0
15757827,0,1.84,0
15714689,0,0.96,0
15807107,0,10.16,0
15688157,0,4.28,1
15758056,0,8.13,0
15796958,0,27.94,1
15642955,1,60.23,1
15794467,0,2.54,0
15752404,0,0.99,0
15751553,0,1.0,0
15715532,0,37.56,0
15759034,0,12.54,0
15761298,0,5.36,0
15634373,1,83.3,1
15737452,1,72.07,1
15594915,0,4.05,0
15693902,0,26.65,0
15809830,0,0.96,0
15683471,0,9.84,0
15585580,1,70.37,1
15692583,0,2.91,0
15680167,0,37.73,0
15600575,0,3.49,0
15793425,0,47.81,1
15799932,0,2.66,0
15659325,0,1.19,0
15679760,0,7.77,0
15672053,0,31.91,0
15767432,0,3.56,0
15648032,0,15.43,1
15808044,1,58.24,0
15639252,0,3.76,1
15700865,1,75.68,1
15748473,0,3.64,0
15695846,0,0.67,0
15696826,0,2.77,0
15597914,0,40.66,1
15793949,0,4.7,0
15596522,0,40.07,0
15568326,1,79.42,1
15611191,0,18.54,0
15643679,0,8.8,0
15709920,0,16.25,0
15734005,0,0.89,0
15703437,0,3.62,0
15786392,1,95.5,1
15585853,0,1.9,0
15655574,1,56.49,1
15712121,0,6.62,0
15795571,0,2.93,0
15780409,1,69.3,0
15657105,0,26.15,0
15624592,0,6.2,0
15690664,0,5.35,0
15742609,0,11.04,0
15624781,0,1.98,0
15736396,0,7.88,0
15630698,0,1.21,0
15624695,1,95.9,1
15581229,0,1.17,0
15596493,0,11.88,0
15766166,0,18.92,0
15574765,0,1.6,0
15750141,0,15.23,0
15775705,0,1.53,0
15628767,0,15.1,0
15656825,0,21.08,0
15812197,1,61.23,1
15777855,0,18.51,1
15759733,0,1.44,0
15709941,0,26.35,0
15665084,0,1.49,0
15776404,0,13.51,1
15805254,0,1.28,0
15713378,1,93.59,1
15798868,1,67.35,1
15744044,0,1.66,0
15689616,0,15.8,0
15730810,0,6.44,0
15602812,0,23.18,0
15695585,1,52.58,0
15665802,0,19.5,1
15671915,1,93.4,1
15611551,0,1.84,0
15579546,0,0.8,0
15663164,0,19.42,0
15569976,0,6.04,0
15693814,0,1.6,0
15585324,1,57.31,1
15674541,1,85.54,1
15683908,0,1.47,1
15662291,0,35.87,0
15794323,0,13.93,0
15775888,0,3.98,0
15809087,0,3.71,0
15589435,0,0.8,0
15656710,0,5.25,0
15597968,0,38.67,1
15749103,1,55.25,0
15658972,0,2.7,0
15572390,0,28.9,1
15795228,0,5.65,0
15640243,0,6.95,0
15752955,0,10.6,0
15627185,0,9.83,0
15585835,0,39.0,1
15591489,1,66.72,1
15584545,1,79.6,1
15679299,0,10.46,0
15673819,1,92.88,1
15796724,0,2.68,0
15804787,0,0.79,0
15634262,0,0.77,0
15808780,0,1.4,0
15605037,0,3.89,0
15797160,0,4.37,0
15596088,1,69.76,1
15605062,0,9.72,0
15775318,0,12.79,0
15571261,0,4.19,0
15576774,0,0.71,1
15792360,0,5.71,0
15571261,1,71.87,0
15701291,0,3.33,0
15752578,1,63.67,1
15591766,0,1.63,1
15619340,1,77.28,1
15637788,0,32.77,1
15587535,1,56.27,0
15578738,0,1.1,0
15656417,1,78.76,1
15776733,0,1.48,0
15815095,0,1.81,0
15647974,0,3.79,0
15804771,1,82.57,1
15611247,1,82.99,0
15671930,0,1.31,0
15623202,0,7.6,0
15688984,0,10.52,0
15734365,0,1.8,0
15668009,0,1.62,0
15681068,0,35.93,1
15725078,0,10.7,0
15731740,0,18.73,1
15724444,0,11.04,0
15700714,0,0.98,0
15691822,0,31.9,1
15692744,0,13.34,0
15615896,0,5.87,0
15769980,0,2.35,0
15680405,0,4.42,0
15795747,0,34.8,0
15773869,0,16.78,0
15770543,1,93.55,1
15580602,0,18.01,0
15631927,0,1.85,0
15756926,0,5.18,0
15756918,0,1.89,0
15685576,0,0.7,0
15638751,0,36.91,0
15625545,1,50.79,1
15771417,1,86.75,1
15636478,0,4.18,0
15784301,1,79.77,1
15590320,1,52.61,0
15654372,0,3.6,0
15729975,0,45.44,1
15642530,1,85.3,1
15585892,1,61.38,0
15641870,0,16.99,0
15724145,0,3.34,0
15593636,0,3.47,0
15739931,1,79.36,1
15648032,1,83.39,1
15763980,1,93.39,1
15710138,0,5.75,0
15762839,0,26.44,0
15698349,1,55.96,1
15774833,1,50.11,1
15717191,0,16.4,0
15691817,0,19.1,0
15707035,0,16.66,0
15726796,0,35.13,0
15671912,0,17.74,1
15783589,0,2.22,0
15776631,0,1.53,0
15652662,0,31.09,1
15641626,0,1.76,0
15648455,0,4.85,0
15739240,0,1.75,0
15581237,0,3.14,0
15731586,0,7.05,0
15732988,0,18.74,1
15758513,0,1.65,0
15732943,0,3.66,0
15669169,0,11.07,0
15575691,1,50.3,1
15680112,0,2.95,0
15652835,0,5.16,0
15676715,0,6.05,0
15686670,0,6.11,0
15639357,0,5.86,0
15767474,0,1.37,0
15626628,0,3.17,0
15733444,0,3.13,0
15750458,1,57.76,1
15703037,1,72.51,1
15783029,0,19.77,0
15687946,0,13.94,0
15747503,1,58.12,1
15810845,0,17.38,0
15750671,0,10.38,0
15692406,0,4.35,0
15762332,0,0.69,0
15686885,1,72.57,0
15576680,0,5.05,0
15739189,0,45.3,0
15583850,0,32.7,0
15753362,0,9.6,1
15800620,0,11.53,0
15766659,0,24.77,0
15759067,0,1.75,0
15758510,0,6.19,0
15604073,0,15.16,0
15665535,0,45.16,1
15642579,0,2.97,0
15632344,0,19.67,0
15677907,0,33.48,0
15782390,0,34.54,1
15700476,0,8.0,0
15636872,1,82.71,0
15644796,1,77.85,0
15599860,0,12.58,0
15621432,0,1.82,0
15793366,0,3.14,0
15597930,0,33.33,1
15657565,0,5.49,0
15571944,0,28.27,1
15729956,0,16.15,1
15773073,0,4.82,0
15694829,1,66.01,1
15772479,0,32.19,0
15678057,0,1.52,0
15662698,1,60.44,0
15621636,0,0.87,0
15756472,1,92.65,1
15674541,0,1.26,0
15693637,0,1.76,0
15637354,0,6.27,0
15611024,0,8.42,0
15773731,0,26.49,0
15711572,0,20.98,0
15699492,0,8.83,0
15742632,0,3.39,0
15644849,0,11.06,1
15651460,0,4.35,0
15773898,0,21.43,1
15762984,0,4.52,0
15662291,0,4.82,0
15661708,0,9.15,0
15683618,1,90.52,1
15690134,1,95.58,1
15581440,0,9.3,0
15749693,0,1.3,0
15698664,0,20.09,0
15627514,0,4.8,0
15781347,0,36.66,0
15684441,0,2.93,0
15592773,1,74.58,1
15682454,0,35.5,0
15621267,0,2.54,0
15603065,0,5.44,0
15651336,0,5.72,0
15661423,0,34.76,0
15568025,0,15.15,0
15684440,0,9.25,0
15572294,0,14.18,0
15756535,0,36.78,1
15749167,0,17.22,0
15699507,0,7.13,0
15661528,1,80.38,1
15656463,0,32.09,0
15664547,0,14.05,0
15583764,1,57.12,0
15792879,0,0.8,0
15792004,0,3.66,0
15792629,0,1.82,0
15725036,0,1.6,0
15807305,0,22.66,1
15747168,0,11.22,0
15677906,0,11.95,0
15663826,0,2.14,0
15663421,0,4.34,0
15645103,0,1.54,0
15783875,0,2.97,0
15702298,0,2.22,0
15795519,0,9.44,0
15750649,0,7.12,1
15657105,0,31.71,0
15634949,1,85.3,0
15616280,0,16.4,0
15586974,0,0.75,0
15682472,0,1.1,0
15782659,1,77.78,1
15699507,0,2.81,0
15693544,1,57.84,0
15583681,0,7.83,0
15672216,0,7.47,0
15581893,1,77.97,1
15635776,0,16.18,0
15723488,1,78.97,1
15797910,0,8.74,1
15658768,0,2.02,0
15606841,0,9.51,0
15706242,0,2.48,0
15775335,0,3.01,0
15586522,0,20.65,0
15711489,0,19.65,0
15664808,0,30.42,0
15761783,0,16.66,0
15675963,0,1.5,0
15602551,0,5.05,0
15637315,0,28.04,0
15753895,0,5.03,0
15655335,1,75.1,0
15643826,0,3.42,0
15774738,0,8.62,0
15724453,0,11.2,0
15623649,0,4.18,0
15752097,1,88.15,1
15609823,0,2.0,0
15710365,1,91.93,1
15682914,0,36.16,0
15732621,0,0.81,0
15795565,0,1.52,0
15748123,0,1.87,0
15699384,1,92.45,0
15611329,0,14.31,0
15767994,0,20.18,0
15578788,0,3.82,0
15802463,0,6.23,0
15758045,0,1.02,0
15791774,0,1.38,0
15591386,0,11.07,0
15694666,0,8.2,0
15812197,0,6.29,0
15685279,1,78.1,1
15654553,1,88.13,1
15732650,1,51.86,1
15717138,1,50.74,1
15656613,0,4.62,0
15604813,0,4.42,0
15776844,0,14.1,0
15709478,0,6.05,1
15674750,0,1.98,1
15668032,0,1.73,0
15579820,1,61.42,0
15611551,0,27.4,1
15701301,0,17.83,0
15803633,0,8.33,0
15762218,0,1.38,0
15690535,0,0.78,0
15701392,0,4.12,0
15789865,0,4.31,0
15594720,1,82.03,1
15606436,1,54.01,1
15625641,0,8.75,0
15776733,0,2.97,0
15743065,0,3.74,0
15602312,1,57.22,1
15791131,1,84.28,1
15777784,0,12.73,0
15629448,1,95.05,1
15641411,0,1.01,0
15615296,0,2.46,0
15773969,0,38.38,1
15628007,0,11.71,0
15756835,0,5.83,0
15774931,0,20.36,0
15613102,0,4.1,0
15629511,0,6.22,0
15809837,0,3.15,0
15630641,0,9.95,1
15778830,0,1.28,0
15645248,0,17.54,1
15772383,0,14.16,0
15632439,0,3.49,0
15594404,0,19.51,0
15655335,0,13.57,1
15726289,0,1.98,0
15715979,0,4.05,0
15665088,0,4.73,0
15806906,0,9.0,0
15737194,0,2.78,0
15710138,0,2.95,0
15625905,0,46.78,0
15757952,0,16.2,0
15809847,0,1.03,0
15672185,0,6.69,1
15676513,1,89.18,1
15789815,0,3.7,0
15726313,0,28.53,0
15690933,1,55.01,0
15663410,0,36.08,0
15756901,0,12.27,0
15571221,0,1.56,0
15607986,1,67.12,1
15809826,0,22.22,0
15732644,0,1.17,0
15605263,0,4.09,1
15783629,1,79.85,0
15780254,1,56.11,1
15752731,0,1.89,0
15660608,1,77.39,1
15793042,0,11.12,0
15784092,0,1.22,0
15579514,0,8.38,0
15748231,1,81.6,1
15796958,0,3.05,0
15679983,0,2.0,0
15569678,0,5.31,0
15646615,0,23.17,0
15655227,0,1.86,1
15689412,1,80.31,1
15673238,0,13.6,0
15783025,0,11.11,0
15746860,0,16.2,0
15679991,0,46.39,0
15799790,0,4.35,0
15673619,0,16.48,1
15763625,0,14.6,0
15624505,0,8.21,0
15750476,0,1.11,0
15694827,1,54.73,0
15659175,0,9.61,0
15772662,0,42.63,0
15728006,0,7.15,0
15775809,1,78.71,0
15605036,0,7.05,0
15690182,0,17.18,0
15665087,0,1.93,0
15696760,0,18.93,0
15684461,0,18.35,0
15694408,1,70.99,1
15762268,0,2.13,0
15766064,0,5.32,1
15771240,0,2.83,0
15673578,1,92.91,1
15769991,0,37.41,1
15768137,1,95.77,1
15680767,0,8.35,0
15684469,0,14.97,0
15734892,0,26.91,1
15572547,0,4.89,0
15666884,0,1.03,0
15762332,0,1.37,0
15753092,0,14.51,0
15668815,0,3.69,0
15610271,0,32.17,0
15796313,0,10.72,0
15685329,0,9.56,1
15695819,0,16.23,0
15750569,0,0.85,0
15771540,0,4.93,0
15729771,0,3.74,0
15743456,0,5.15,0
15572093,0,1.39,0
15621223,0,9.15,0
15768367,0,3.84,0
15669501,1,74.32,1
15573741,0,3.11,0
15605375,0,18.51,0
15792824,0,0.93,0
15798084,0,1.52,0
15697460,0,6.53,0
15771483,0,24.09,0
15598695,0,13.29,0
15721469,0,21.51,0
15688637,0,3.06,0
15686958,0,7.37,0
15635461,0,8.53,1
15693906,0,16.91,1
15745844,0,6.09,0
15772922,0,18.69,0
15806964,0,2.05,0
15769955,0,1.54,0
15615095,0,30.37,1
15682778,0,10.51,1
15613656,0,34.95,0
15662355,1,90.86,1
15659677,0,48.81,1
15636820,0,5.94,0
15664759,0,3.32,0
15669490,0,3.42,0
15767891,0,1.07,0
15669501,0,11.79,0
15599124,0,2.66,0
15785542,0,2.42,0
15713559,0,33.03,0
15614491,0,0.73,0
15627484,0,5.76,0
15671172,0,11.0,0
15685329,0,10.23,0
15647890,0,10.48,0
15686835,0,4.66,0
15681402,1,57.85,0
15690540,0,2.34,0
15770474,0,1.77,0
15593399,0,1.41,0
15770039,0,3.71,0
15640953,0,7.03,0
15726676,0,1.13,0
15626452,0,8.45,0
15715673,0,1.21,0
15749583,0,1.6,0
15742210,0,1.1,0
15637678,0,6.34,0
15583857,0,18.9,1
15621205,0,11.99,0
15799357,0,20.82,1
15732266,0,6.43,0
15764237,0,0.66,0
15609913,0,1.85,0
15718507,0,18.44,0
15643330,0,9.59,0
15684592,1,65.07,1
15775082,0,9.42,0
15797919,0,2.68,0
15625020,0,15.16,0
15783882,0,4.3,0
15570141,0,11.22,1
15777550,0,0.74,0
15636061,0,31.29,1
15575691,0,15.69,0
15696031,0,45.02,1
15706021,0,13.21,1
15765322,0,1.57,0
15764073,1,57.1,1
15803457,0,1.1,0
15571816,0,10.39,0
15662091,0,6.68,0
15754569,0,0.67,0
15690958,0,32.5,1
15610781,0,1.02,0
15725776,0,35.25,0
15792925,0,1.61,0
15714057,0,3.89,0
15806945,0,1.66,0
15750141,1,84.7,1
15804962,0,32.22,1
15619083,1,57.43,1
15770091,1,95.16,1
15623196,0,4.47,0
15778975,0,2.83,0
15672144,0,10.74,0
15722403,1,78.48,0
15600813,0,14.84,0
15783882,0,0.74,0
15722578,0,1.34,0
15690209,0,5.1,0
15775235,1,61.24,0
15658980,0,26.68,0
15777046,0,22.37,0
15587066,0,1.27,0
15581871,1,57.37,0
15645248,0,3.29,0
15684173,1,88.76,0
15625247,0,6.27,0
15684868,0,7.37,0
15754951,0,18.43,0
15628999,0,5.07,0
15812917,0,1.01,0
15659475,0,1.04,0
15721460,0,1.12,0
15707989,0,0.69,0
15626385,0,1.94,0
15724076,0,10.4,0
15721587,0,0.81,1
15746824,0,13.29,0
15703097,0,0.79,0
15687318,0,1.19,0
15779743,0,12.63,0
15644400,0,47.25,0
15689526,0,7.09,0
15688071,1,95.92,1
15600814,0,1.26,0
15713346,0,28.11,0
15790763,0,1.4,0
15693690,0,37.71,0
15700714,0,3.53,0
15809838,0,42.07,0
15609653,0,22.23,1
15576517,0,9.83,0
15696098,0,0.88,0
15671334,1,54.2,1
15777907,0,1.45,0
15717328,0,3.45,0
15641688,0,5.98,0
15767129,0,4.68,0
15637461,0,3.41,0
15763107,0,18.48,0
15773591,0,38.2,1
15568469,0,38.71,0
15641359,0,7.92,0
15774931,0,4.3,0
15643359,0,17.44,1
15654457,0,4.45,0
15596800,0,10.93,0
15619130,0,14.02,0
15738088,0,2.94,0
15705350,0,32.45,0
15750099,0,1.74,0
15806822,0,5.21,0
15589449,0,1.6,0
15693902,0,3.86,0
15691883,0,1.5,0
15683816,0,1.15,0
15807989,0,17.71,0
15714397,0,4.92,0
15697129,0,1.86,0
15621205,0,2.06,0
15814275,0,2.72,0
15650424,0,3.43,0
15778960,0,10.35,0
15680767,1,80.45,1
15780602,0,37.92,1
15777907,0,30.45,0
15691119,0,9.95,0
15759872,0,5.47,1
15782390,1,70.19,0
15590146,0,0.77,0
15706128,0,2.03,0
15627395,0,15.6,0
15789582,0,1.51,0
15796218,0,43.69,0
15698664,0,27.21,0
15587640,0,13.48,0
15673439,0,6.94,0
15779913,0,1.56,0
15596713,0,5.62,0
15602979,0,8.18,0
15679410,1,86.84,1
15687558,0,1.41,0
15608873,1,86.48,1
15804771,0,39.06,0
15616529,0,4.76,0
15670562,0,9.8,0
15685500,0,1.89,0
15697554,0,5.29,0
15631240,0,1.78,0
15743818,0,9.97,0
15678058,0,16.17,1
15751734,1,73.66,1
15694566,1,96.0,1
15753392,0,1.85,0
15593501,1,61.74,0
15806448,0,13.96,0
15662232,0,35.52,0
15614813,0,48.87,0
15585100,0,8.04,0
15726267,0,7.15,0
15687959,0,2.17,0
15596863,1,59.37,0
15646594,1,56.64,1
15803378,0,1.4,0
15684555,0,12.74,0
15662337,0,1.95,0
15638068,0,15.15,0
15663263,0,24.92,0
15635972,0,43.46,0
15775293,0,1.66,0
15684319,0,30.97,0
15719508,0,25.25,0
15673828,1,93.6,1
15712777,0,4.33,0
15752388,0,47.73,0
15771409,1,53.38,1
15805627,0,1.73,0
15686975,1,58.11,1
15705898,0,33.82,0
15790717,0,3.17,0
15665760,0,3.38,0
15725679,1,72.54,1
15753874,0,1.41,0
15750765,0,13.29,0
15661528,0,1.66,0
15652214,0,1.92,0
15676986,0,5.07,0
15635285,0,1.24,0
15791150,1,82.65,1
15788448,1,89.67,1
15674950,0,18.97,1
15629133,0,7.37,0
15689288,0,1.31,0
15689612,0,10.17,0
15762882,0,6.58,0
15780215,0,16.28,0
15735263,0,0.76,0
15606901,0,15.78,0
15765402,0,0.97,0
15709396,0,43.74,1
15720353,0,4.08,0
15757837,0,9.2,0
15579787,0,1.25,0
15751137,0,6.7,0
15653713,0,2.99,0
15753898,0,36.36,0
15594812,1,85.5,1
15667971,1,72.62,1
15576850,0,0.69,0
15635078,1,89.84,1
15675794,1,76.61,0
15626485,0,12.27,0
15631460,0,9.98,0
15764405,0,30.67,1
15607577,0,2.47,0
15679961,0,10.46,0
15682928,0,5.84,0
15643826,0,11.65,0
15646800,1,94.32,1
15738605,0,8.51,0
15752344,0,17.73,0
15692931,0,20.45,0
15596074,0,13.7,0
15693382,0,4.61,0
15662203,1,62.66,1
15742824,0,3.89,0
15705739,0,1.66,0
15624293,0,1.62,0
15652289,0,1.79,0
15613787,0,7.81,0
15657747,0,13.27,0
15784099,1,95.03,1
15780561,0,2.77,0
15753248,0,2.91,0
15605968,0,13.18,0
15716155,0,2.03,0
15750755,0,0.72,0
15654577,0,15.6,0
15579996,1,78.95,0
15766355,0,1.55,0
15652658,0,27.01,0
15646936,0,5.72,0
15789955,0,1.85,0
15791958,0,4.62,0
15604891,0,20.06,1
15673529,0,17.51,1
15624592,0,1.64,0
15810864,0,1.22,0
15787035,0,4.75,0
15614491,0,12.22,0
15566091,0,3.66,0
15706762,0,4.42,0
15690182,0,38.71,1
15683522,0,2.03,0
15760244,0,4.05,0
15667632,1,52.65,1
15621870,0,12.11,0
15688880,1,85.95,1
15581282,0,5.69,0
15702937,0,25.77,0
15580148,0,22.69,0
15665943,0,0.69,0
15692070,1,90.6,1
